station_name,weather_date,temperature,relative_humidity,wind_direction,wind_speed,precipitation,ffmc,isi,fwi
MOUNT CAYLEY,2021062909,29.2,24,58,0.6,0,94.212,8.006,16.684
MOUNT CAYLEY,2021062910,29.9,25,185,0.8,0,94.263,8.144,16.9
MOUNT CAYLEY,2021062911,29.9,28,198,3.2,0,94.314,9.256,18.581
MOUNT CAYLEY,2021062912,30.9,25,323,1,0,94.365,8.343,18.493
MOUNT CAYLEY,2021062913,31.2,25,319,1.7,0,94.416,8.704,19.075
MOUNT CAYLEY,2021062914,31.7,23,291,2.4,0,94.495,9.115,19.727
MOUNT CAYLEY,2021062915,31.7,23,295,3.2,0,94.559,9.574,20.442
MOUNT CAYLEY,2021062916,31.9,22,297,1.1,0,94.656,8.729,19.115
MOUNT CAYLEY,2021062917,31.6,25,306,0.1,0,94.707,8.358,18.517
MOUNT CAYLEY,2021062918,30.7,26,353,0,0,94.758,8.374,18.544
MOUNT CAYLEY,2021062919,27.1,32,134,0,0,94.709,8.319,18.453
MOUNT CAYLEY,2021062920,24.9,32,88,2.5,0,94.59,9.282,19.989
MOUNT CAYLEY,2021062921,23.7,34,118,1.5,0,94.44,8.646,18.982
MOUNT CAYLEY,2021062922,23.7,30,82,2.8,0,94.373,9.146,19.776
MOUNT CAYLEY,2021062923,22,35,67,0.9,0,94.221,8.138,18.156
MOUNT CAYLEY,2021063000,22.7,33,131,0.6,0,94.131,7.917,17.791
MOUNT CAYLEY,2021063001,21.9,34,104,0.2,0,94.036,7.657,17.356
MOUNT CAYLEY,2021063002,21.2,36,134,1.3,0,93.878,7.918,17.793
MOUNT CAYLEY,2021063003,21,34,93,0.3,0,93.791,7.439,16.985
MOUNT CAYLEY,2021063004,20.2,38,106,1.1,0,93.612,7.554,17.182
MOUNT CAYLEY,2021063005,17.6,47,86,0,0,93.337,6.879,16.015
MOUNT CAYLEY,2021063006,20.3,48,220,0,0,93.069,6.625,15.566
MOUNT CAYLEY,2021063007,22.8,37,27,0.3,0,93.008,6.669,15.644
MOUNT CAYLEY,2021063008,21.3,51,215,1.8,0,92.61,6.802,15.881
MOUNT CAYLEY,2021063009,21.4,57,210,1.8,0,92.11,6.339,15.051
MOUNT CAYLEY,2021063010,21.9,57,233,4.4,0,91.615,6.737,15.765
MOUNT CAYLEY,2021063011,21.9,59,217,4.5,0,91.13,6.321,15.018
MOUNT CAYLEY,2021063012,23,57,233,3.1,0,90.795,5.616,14.118
MOUNT CAYLEY,2021063013,23.1,56,323,2.9,0,90.534,5.355,13.606
MOUNT CAYLEY,2021063014,22.7,56,256,3.7,0,90.292,5.387,13.669
MOUNT CAYLEY,2021063015,22.6,54,325,2.3,0,90.142,4.913,12.714
MOUNT CAYLEY,2021063016,22,49,191,5.5,0,90.096,5.735,14.35
MOUNT CAYLEY,2021063017,21.2,48,178,4.6,0,90.066,5.457,13.808
MOUNT CAYLEY,2021063018,20,55,231,4.4,0,89.869,5.252,13.4
MOUNT CAYLEY,2021063019,17.7,65,186,2.8,0,89.466,4.573,12.007
MOUNT CAYLEY,2021063020,15.5,72,144,2,0,88.955,4.082,10.95
MOUNT CAYLEY,2021063021,14.3,78,71,0.8,0,88.389,3.543,9.736
MOUNT CAYLEY,2021063022,13.9,78,71,3,0,87.817,3.646,9.974
MOUNT CAYLEY,2021063023,13.2,83,108,0.3,0,87.259,2.938,8.292
MOUNT CAYLEY,2021070100,12.5,89,73,0.2,0,86.558,2.646,7.556
MOUNT CAYLEY,2021070101,12.1,98,185,0,0,85.493,2.256,6.529
MOUNT CAYLEY,2021070102,11.2,100,74,0,0,84.399,1.941,5.656
MOUNT CAYLEY,2021070103,11.3,100,62,0,0,83.406,1.702,4.959
MOUNT CAYLEY,2021070104,11.2,100,322,0,0,82.509,1.518,4.402
MOUNT CAYLEY,2021070105,11.4,100,32,0.2,0,81.632,1.378,3.964
MOUNT CAYLEY,2021070106,11.5,100,212,1.8,0,80.732,1.347,3.866
MOUNT CAYLEY,2021070107,12.1,100,209,1.1,0,79.955,1.196,3.372
MOUNT CAYLEY,2021070108,11.5,100,232,2.2,0,79.226,1.176,3.303
MOUNT CAYLEY,2021070109,12.8,100,260,2.9,0,78.547,1.143,3.194
MOUNT CAYLEY,2021070110,14,95,268,3,0,78.367,1.131,3.151
MOUNT CAYLEY,2021070111,15.1,88,275,1.2,0,78.414,1.037,2.827
MOUNT CAYLEY,2021070112,14.2,97,297,1.8,0,78.117,1.042,2.87
MOUNT CAYLEY,2021070113,15.7,76,302,4.4,0,78.409,1.218,3.474
MOUNT CAYLEY,2021070114,17.1,70,246,3.1,0,78.811,1.183,3.356
MOUNT CAYLEY,2021070115,14.8,83,294,3.9,0,78.918,1.244,3.56
MOUNT CAYLEY,2021070116,14.9,83,303,3.4,0,79.019,1.225,3.495
MOUNT CAYLEY,2021070117,13.9,93,287,1.3,0,78.924,1.092,3.044
MOUNT CAYLEY,2021070118,14,92,286,2.9,0,78.887,1.179,3.344
MOUNT CAYLEY,2021070119,13,99,148,0,0,78.466,0.981,2.652
MOUNT CAYLEY,2021070120,11.8,100,167,0.9,0,77.94,0.981,2.652
MOUNT CAYLEY,2021070121,11.6,100,184,0,0,77.535,0.907,2.381
MOUNT CAYLEY,2021070122,11.4,100,274,0.1,0,77.146,0.885,2.297
MOUNT CAYLEY,2021070123,11.3,100,158,0,0,76.811,0.859,2.198
MOUNT CAYLEY,2021070200,10.9,100,53,1.2,0,76.446,0.889,2.315
MOUNT CAYLEY,2021070201,10.9,100,140,0.1,0,76.156,0.825,2.068
MOUNT CAYLEY,2021070202,10.8,100,149,0.2,0,75.886,0.815,2.028
MOUNT CAYLEY,2021070203,10.7,100,61,0,0,75.659,0.796,1.95
MOUNT CAYLEY,2021070204,10.5,100,337,0,0,75.45,0.786,1.911
MOUNT CAYLEY,2021070205,10.6,100,48,0.6,0,75.23,0.8,1.966
MOUNT CAYLEY,2021070206,11.1,100,26,0.1,0,75.048,0.772,1.853
MOUNT CAYLEY,2021070207,11.2,100,229,1.1,0,74.86,0.803,1.981
MOUNT CAYLEY,2021070208,12.6,100,236,1.9,0,74.69,0.829,2.082
MOUNT CAYLEY,2021070209,12.5,100,246,2.5,0,74.532,0.847,2.154
MOUNT CAYLEY,2021070210,13.7,98,242,3.7,0,74.576,0.902,2.363
MOUNT CAYLEY,2021070211,14.9,98,266,1.8,0,74.62,0.822,2.054
MOUNT CAYLEY,2021070212,14.9,99,225,2.3,0,74.588,0.841,0.393
MOUNT CAYLEY,2021070213,16,84,294,2.2,0,74.857,0.849,0.396
MOUNT CAYLEY,2021070214,17.6,69,300,3.1,0,75.538,0.924,0.431
MOUNT CAYLEY,2021070215,17.8,68,292,3.6,0,76.22,0.989,0.461
MOUNT CAYLEY,2021070216,17.4,68,293,1.8,0,76.778,0.938,0.438
MOUNT CAYLEY,2021070217,17.4,66,262,2.4,0,77.366,1.01,0.472
MOUNT CAYLEY,2021070218,17.1,66,279,1.9,0,77.887,1.027,0.479
MOUNT CAYLEY,2021070219,14.7,79,216,0.9,0,78.071,0.992,0.463
MOUNT CAYLEY,2021070220,12.8,92,134,0,0,78.112,0.951,0.444
MOUNT CAYLEY,2021070221,12.4,96,116,0.7,0,77.927,0.97,0.453
MOUNT CAYLEY,2021070222,11.9,100,77,3,0,77.402,1.044,0.487
MOUNT CAYLEY,2021070223,11.3,100,109,0,0,77.045,0.874,0.408
MOUNT CAYLEY,2021070300,11,100,102,0,0,76.72,0.853,0.398
MOUNT CAYLEY,2021070301,10.9,100,104,0,0,76.423,0.836,0.39
MOUNT CAYLEY,2021070302,10.7,100,123,0.2,0,76.129,0.828,0.386
MOUNT CAYLEY,2021070303,10.2,100,70,1.4,0,75.827,0.863,0.403
MOUNT CAYLEY,2021070304,10.6,100,80,0,0,75.604,0.793,0.37
MOUNT CAYLEY,2021070305,10.3,100,81,0,0,75.399,0.784,0.366
MOUNT CAYLEY,2021070306,13.2,96,215,0.4,0,75.444,0.802,0.374
MOUNT CAYLEY,2021070307,13.5,95,227,1.2,0,75.489,0.837,0.391
MOUNT CAYLEY,2021070308,13,100,294,1.7,0,75.256,0.847,0.395
MOUNT CAYLEY,2021070309,13.4,97,298,0.8,0,75.298,0.811,0.379
MOUNT CAYLEY,2021070310,14.5,94,240,2.2,0,75.346,0.873,0.407
MOUNT CAYLEY,2021070311,14.4,90,301,0.2,0,75.432,0.793,0.37
MOUNT CAYLEY,2021070312,17.3,64,297,2.9,0,76.176,0.952,0.487
MOUNT CAYLEY,2021070313,18.4,59,261,5.2,0,77.11,1.141,0.584
MOUNT CAYLEY,2021070314,18.2,61,289,4.8,0,77.892,1.189,0.609
MOUNT CAYLEY,2021070315,18.8,59,257,3.6,0,78.643,1.195,0.612
MOUNT CAYLEY,2021070316,18.7,59,228,3.5,0,79.322,1.267,0.649
MOUNT CAYLEY,2021070317,18.4,59,249,2.6,0,79.906,1.284,0.657
MOUNT CAYLEY,2021070318,17.5,61,238,3.5,0,80.395,1.415,0.724
MOUNT CAYLEY,2021070319,15.7,68,228,0.2,0,80.607,1.226,0.628
MOUNT CAYLEY,2021070320,13.3,82,69,0.3,0,80.653,1.238,0.634
MOUNT CAYLEY,2021070321,12.8,86,76,0.2,0,80.679,1.235,0.633
MOUNT CAYLEY,2021070322,12.5,87,79,0.6,0,80.665,1.259,0.645
MOUNT CAYLEY,2021070323,12.4,91,116,0,0,80.521,1.202,0.616
MOUNT CAYLEY,2021070400,11.7,94,96,0,0,80.256,1.168,0.598
MOUNT CAYLEY,2021070401,11.8,95,79,1.1,0,79.908,1.191,0.61
MOUNT CAYLEY,2021070402,11.3,97,83,0.3,0,79.498,1.097,0.562
MOUNT CAYLEY,2021070403,11,100,77,0,0,78.959,1.026,0.525
MOUNT CAYLEY,2021070404,10.9,100,100,0,0,78.468,0.981,0.502
MOUNT CAYLEY,2021070405,11.2,100,55,0,0,78.019,0.944,0.483
MOUNT CAYLEY,2021070406,13.9,83,210,1.3,0,78.137,1.018,0.521
MOUNT CAYLEY,2021070407,15,73,287,1.6,0,78.425,1.059,0.542
MOUNT CAYLEY,2021070408,13.9,83,222,0,0,78.508,0.984,0.504
MOUNT CAYLEY,2021070409,15,77,273,0.6,0,78.691,1.032,0.528
MOUNT CAYLEY,2021070410,15.4,74,285,1.8,0,78.943,1.122,0.574
MOUNT CAYLEY,2021070411,17,67,291,1.6,0,79.328,1.152,0.59
MOUNT CAYLEY,2021070412,18.7,58,314,3.3,0,79.964,1.338,0.771
MOUNT CAYLEY,2021070413,19.5,53,238,5.6,0,80.748,1.634,0.942
MOUNT CAYLEY,2021070414,19.1,54,289,2.5,0,81.338,1.495,0.861
MOUNT CAYLEY,2021070415,20,50,273,5.6,0,82.072,1.907,1.411
MOUNT CAYLEY,2021070416,19.6,49,248,4.8,0,82.719,1.985,1.541
MOUNT CAYLEY,2021070417,18.3,53,249,4.7,0,83.162,2.089,1.704
MOUNT CAYLEY,2021070418,17.2,55,235,2.2,0,83.46,1.915,1.424
MOUNT CAYLEY,2021070419,14.9,63,77,0,0,83.551,1.734,0.999
MOUNT CAYLEY,2021070420,13.6,66,83,0,0,83.6,1.745,1.058
MOUNT CAYLEY,2021070421,13.6,66,84,0.4,0,83.647,1.792,1.187
MOUNT CAYLEY,2021070422,13.4,67,64,0.5,0,83.694,1.812,1.232
MOUNT CAYLEY,2021070423,13.1,68,86,0,0,83.741,1.778,1.154
MOUNT CAYLEY,2021070500,13.1,66,75,1.2,0,83.788,1.901,1.4
MOUNT CAYLEY,2021070501,12.4,70,150,0,0,83.835,1.8,1.206
MOUNT CAYLEY,2021070502,12.2,70,95,0.2,0,83.882,1.83,1.268
MOUNT CAYLEY,2021070503,12,71,100,0.4,0,83.929,1.86,1.326
MOUNT CAYLEY,2021070504,12.1,73,84,0.5,0,83.946,1.874,1.352
MOUNT CAYLEY,2021070505,12.3,74,97,0,0,83.952,1.828,1.265
MOUNT CAYLEY,2021070506,14.5,65,200,0.6,0,83.999,1.897,1.393
MOUNT CAYLEY,2021070507,15.3,62,239,1.3,0,84.085,1.987,1.545
MOUNT CAYLEY,2021070508,15.6,60,234,2.8,0,84.201,2.177,1.835
MOUNT CAYLEY,2021070509,16.4,59,237,3.2,0,84.337,2.262,1.957
MOUNT CAYLEY,2021070510,18.2,55,273,2.5,0,84.557,2.25,1.94
MOUNT CAYLEY,2021070511,18.2,53,211,3.9,0,84.804,2.497,2.28
MOUNT CAYLEY,2021070512,18.3,58,235,4.8,0,84.941,2.662,2.956
MOUNT CAYLEY,2021070513,19.3,54,276,4.2,0,85.157,2.661,2.954
MOUNT CAYLEY,2021070514,19.7,51,248,5.3,0,85.429,2.92,3.311
MOUNT CAYLEY,2021070515,19.8,53,252,6.5,0,85.636,3.193,3.675
MOUNT CAYLEY,2021070516,19.3,54,255,6.1,0,85.786,3.196,3.679
MOUNT CAYLEY,2021070517,18.7,53,232,6.7,0,85.928,3.36,3.893
MOUNT CAYLEY,2021070518,18.1,51,233,4.4,0,86.074,3.054,3.491
MOUNT CAYLEY,2021070519,16.3,61,340,0.1,0,86.122,2.476,2.691
MOUNT CAYLEY,2021070520,14.3,65,92,1.3,0,86.103,2.623,2.901
MOUNT CAYLEY,2021070521,13.8,66,96,0.2,0,86.072,2.471,2.684
MOUNT CAYLEY,2021070522,13.5,67,117,0.2,0,86.025,2.455,2.66
MOUNT CAYLEY,2021070523,13.4,67,94,0,0,85.988,2.417,2.606
MOUNT CAYLEY,2021070600,13.1,70,110,0.2,0,85.896,2.411,2.597
MOUNT CAYLEY,2021070601,12.4,74,113,0.3,0,85.733,2.368,2.534
MOUNT CAYLEY,2021070602,12,77,94,0.1,0,85.531,2.279,2.403
MOUNT CAYLEY,2021070603,11.6,81,121,0.1,0,85.257,2.194,2.275
MOUNT CAYLEY,2021070604,12.1,80,130,1.3,0,84.996,2.249,2.357
MOUNT CAYLEY,2021070605,12.4,76,114,1.5,0,84.854,2.228,2.325
MOUNT CAYLEY,2021070606,15.4,61,284,0.1,0,84.902,2.09,2.113
MOUNT CAYLEY,2021070607,15.6,61,222,1.6,0,84.95,2.268,2.387
MOUNT CAYLEY,2021070608,16.4,57,222,2.5,0,85.05,2.407,2.591
MOUNT CAYLEY,2021070609,17.8,53,285,2.4,0,85.23,2.455,2.661
MOUNT CAYLEY,2021070610,17.9,55,293,2.4,0,85.362,2.5,2.726
MOUNT CAYLEY,2021070611,19.5,48,253,3.6,0,85.656,2.767,3.101
MOUNT CAYLEY,2021070612,19.9,47,233,7,0,85.978,3.435,4.545
MOUNT CAYLEY,2021070613,20.9,43,278,4.9,0,86.371,3.266,4.308
MOUNT CAYLEY,2021070614,21.8,43,250,6.1,0,86.755,3.664,4.859
MOUNT CAYLEY,2021070615,21.1,41,258,4,0,87.1,3.461,4.581
MOUNT CAYLEY,2021070616,21.6,42,261,4.4,0,87.395,3.684,4.887
MOUNT CAYLEY,2021070617,21.4,45,282,3.6,0,87.572,3.629,4.811
MOUNT CAYLEY,2021070618,20.5,42,261,2,0,87.763,3.44,4.552
MOUNT CAYLEY,2021070619,18.6,50,226,0,0,87.812,3.132,4.117
MOUNT CAYLEY,2021070620,16.5,53,137,0.3,0,87.859,3.201,4.216
MOUNT CAYLEY,2021070621,15.6,60,117,0.1,0,87.794,3.14,4.128
MOUNT CAYLEY,2021070622,15.6,58,105,0.1,0,87.764,3.127,4.109
MOUNT CAYLEY,2021070623,15.2,60,118,0,0,87.71,3.087,4.052
MOUNT CAYLEY,2021070700,14.4,63,116,0,0,87.61,3.043,3.989
MOUNT CAYLEY,2021070701,13.7,65,127,0.1,0,87.473,2.999,3.925
MOUNT CAYLEY,2021070702,13.4,65,107,0.3,0,87.338,2.972,3.885
MOUNT CAYLEY,2021070703,13.1,67,121,0.5,0,87.174,2.932,3.827
MOUNT CAYLEY,2021070704,12.7,69,86,1.7,0,86.965,3.024,3.961
MOUNT CAYLEY,2021070705,12.7,71,110,0,0,86.789,2.707,3.492
MOUNT CAYLEY,2021070706,15.1,67,21,0,0,86.707,2.676,3.445
MOUNT CAYLEY,2021070707,15.1,68,353,0.4,0,86.6,2.689,3.465
MOUNT CAYLEY,2021070708,15.1,72,299,2.7,0,86.392,2.932,3.827
MOUNT CAYLEY,2021070709,15.3,74,270,2.6,0,86.163,2.824,3.668
MOUNT CAYLEY,2021070710,15.2,77,314,2.1,0,85.889,2.65,3.407
MOUNT CAYLEY,2021070711,15.2,79,287,2,0,85.592,2.53,3.222
MOUNT CAYLEY,2021070712,16.8,72,274,3.9,0,85.511,2.753,3.8
MOUNT CAYLEY,2021070713,15.2,76,271,4.8,0,85.312,2.802,3.877
MOUNT CAYLEY,2021070714,15,73,214,4.3,0,85.213,2.695,3.71
MOUNT CAYLEY,2021070715,16.8,61,236,9,0,85.261,3.438,4.826
MOUNT CAYLEY,2021070716,15.6,67,220,5.7,0,85.308,2.93,4.073
MOUNT CAYLEY,2021070717,14.9,67,208,3.7,0,85.338,2.66,3.656
MOUNT CAYLEY,2021070718,14.7,70,231,2.2,0,85.306,2.456,3.33
MOUNT CAYLEY,2021070719,12.6,83,204,0.9,0,84.968,2.195,2.9
MOUNT CAYLEY,2021070720,10.9,96,52,0,0,84.209,1.892,2.375
MOUNT CAYLEY,2021070721,10.5,100,30,0.1,0,83.203,1.666,1.956
MOUNT CAYLEY,2021070722,10.5,100,169,0,0,82.339,1.486,1.593
MOUNT CAYLEY,2021070723,9.4,100,193,0,0,81.571,1.354,1.285
MOUNT CAYLEY,2021070800,9.3,100,43,0.8,0,80.768,1.286,1.059
MOUNT CAYLEY,2021070801,9.7,100,93,0,0,80.132,1.153,0.902
MOUNT CAYLEY,2021070802,9.7,100,318,0,0,79.55,1.086,0.85
MOUNT CAYLEY,2021070803,9.6,100,53,0,0,79.019,1.032,0.807
MOUNT CAYLEY,2021070804,9.5,100,51,1,0,78.451,1.03,0.806
MOUNT CAYLEY,2021070805,9.7,100,126,0,0,78.011,0.943,0.738
MOUNT CAYLEY,2021070806,10.2,100,296,0.4,0,77.561,0.927,0.726
MOUNT CAYLEY,2021070807,10.5,100,283,1,0,77.129,0.925,0.723
MOUNT CAYLEY,2021070808,11.2,100,277,1.5,0,76.724,0.921,0.72
MOUNT CAYLEY,2021070809,11.9,96,300,0.9,0,76.668,0.89,0.696
MOUNT CAYLEY,2021070810,12.7,89,341,2,0,76.742,0.945,0.739
MOUNT CAYLEY,2021070811,14.7,83,232,3.5,0,76.943,1.034,0.809
MOUNT CAYLEY,2021070812,14.7,80,235,1.5,0,77.163,0.951,0.779
MOUNT CAYLEY,2021070813,15.3,80,222,1.7,0,77.384,0.977,0.8
MOUNT CAYLEY,2021070814,16.9,74,237,4.1,0,77.785,1.138,0.933
MOUNT CAYLEY,2021070815,17.1,65,291,1.7,0,78.291,1.052,0.862
MOUNT CAYLEY,2021070816,16.3,70,237,2.6,0,78.672,1.139,0.933
MOUNT CAYLEY,2021070817,15.4,78,265,0,0,78.81,1.012,0.829
MOUNT CAYLEY,2021070818,14.5,79,223,0.1,0,78.935,1.029,0.843
MOUNT CAYLEY,2021070819,13.7,95,203,0,0,78.766,1.008,0.826
MOUNT CAYLEY,2021070820,12.2,100,140,0.1,0,78.258,0.968,0.793
MOUNT CAYLEY,2021070821,11.3,100,347,0.3,0,77.786,0.94,0.77
MOUNT CAYLEY,2021070822,10.6,100,141,0.1,0,77.377,0.9,0.738
MOUNT CAYLEY,2021070823,11.3,100,351,0,0,77.022,0.872,0.715
MOUNT CAYLEY,2021070900,11.1,100,288,0,0,76.698,0.852,0.698
MOUNT CAYLEY,2021070901,11,100,136,0,0,76.402,0.835,0.684
MOUNT CAYLEY,2021070902,11,100,335,0,0,76.132,0.82,0.672
MOUNT CAYLEY,2021070903,10.9,100,28,0.2,0,75.864,0.814,0.667
MOUNT CAYLEY,2021070904,10.5,100,58,3.4,0,75.561,0.939,0.769
MOUNT CAYLEY,2021070905,11.3,100,346,0,0,75.362,0.782,0.641
MOUNT CAYLEY,2021070906,11.9,100,345,1,0,75.148,0.812,0.666
MOUNT CAYLEY,2021070907,12.8,97,246,1.1,0,75.192,0.818,0.671
MOUNT CAYLEY,2021070908,12.1,100,245,1.1,0,74.994,0.809,0.663
MOUNT CAYLEY,2021070909,14.9,94,237,2.6,0,75.049,0.876,0.718
MOUNT CAYLEY,2021070910,15.4,86,230,4,0,75.272,0.951,0.78
MOUNT CAYLEY,2021070911,17.4,72,285,2.7,0,75.832,0.922,0.755
MOUNT CAYLEY,2021070912,18.4,63,230,4.2,0,76.66,1.05,0.913
MOUNT CAYLEY,2021070913,19.4,56,255,4.6,0,77.657,1.155,1.05
MOUNT CAYLEY,2021070914,20.1,54,319,3,0,78.586,1.153,1.039
MOUNT CAYLEY,2021070915,20,51,281,2.6,0,79.485,1.23,1.321
MOUNT CAYLEY,2021070916,20.1,52,260,5.5,0,80.369,1.56,2.087
MOUNT CAYLEY,2021070917,20,51,241,4,0,81.142,1.576,2.121
MOUNT CAYLEY,2021070918,19.3,57,277,2.2,0,81.631,1.524,2.011
MOUNT CAYLEY,2021070919,17.2,59,182,0.5,0,81.94,1.451,1.855
MOUNT CAYLEY,2021070920,15.3,64,113,0.2,0,82.116,1.46,1.875
MOUNT CAYLEY,2021070921,14.8,67,73,2,0,82.261,1.628,2.226
MOUNT CAYLEY,2021070922,14.5,70,116,0,0,82.339,1.486,1.93
MOUNT CAYLEY,2021070923,13.6,75,113,0.1,0,82.386,1.502,1.965
