Date (PST),Parameter ,Value (m3/s)
6/8/2021 15:20,47,229
6/8/2021 15:25,47,230
6/8/2021 15:30,47,229
6/8/2021 15:35,47,229
6/8/2021 15:40,47,229
6/8/2021 15:45,47,229
6/8/2021 15:50,47,228
6/8/2021 15:55,47,228
6/8/2021 16:00,47,227
6/8/2021 16:05,47,227
6/8/2021 16:10,47,227
6/8/2021 16:15,47,227
6/8/2021 16:20,47,226
6/8/2021 16:25,47,226
6/8/2021 16:30,47,226
6/8/2021 16:35,47,226
6/8/2021 16:40,47,225
6/8/2021 16:45,47,225
6/8/2021 16:50,47,225
6/8/2021 16:55,47,225
6/8/2021 17:00,47,225
6/8/2021 17:05,47,224
6/8/2021 17:10,47,224
6/8/2021 17:15,47,224
6/8/2021 17:20,47,223
6/8/2021 17:25,47,223
6/8/2021 17:30,47,223
6/8/2021 17:35,47,223
6/8/2021 17:40,47,223
6/8/2021 17:45,47,222
6/8/2021 17:50,47,222
6/8/2021 17:55,47,222
6/8/2021 18:00,47,222
6/8/2021 18:05,47,222
6/8/2021 18:10,47,221
6/8/2021 18:15,47,222
6/8/2021 18:20,47,221
6/8/2021 18:25,47,221
6/8/2021 18:30,47,221
6/8/2021 18:35,47,220
6/8/2021 18:40,47,221
6/8/2021 18:45,47,220
6/8/2021 18:50,47,221
6/8/2021 18:55,47,220
6/8/2021 19:00,47,220
6/8/2021 19:05,47,220
6/8/2021 19:10,47,219
6/8/2021 19:15,47,220
6/8/2021 19:20,47,219
6/8/2021 19:25,47,219
6/8/2021 19:30,47,219
6/8/2021 19:35,47,219
6/8/2021 19:40,47,218
6/8/2021 19:45,47,218
6/8/2021 19:50,47,219
6/8/2021 19:55,47,218
6/8/2021 20:00,47,219
6/8/2021 20:05,47,218
6/8/2021 20:10,47,218
6/8/2021 20:15,47,218
6/8/2021 20:20,47,218
6/8/2021 20:25,47,218
6/8/2021 20:30,47,218
6/8/2021 20:35,47,218
6/8/2021 20:40,47,218
6/8/2021 20:45,47,217
6/8/2021 20:50,47,218
6/8/2021 20:55,47,217
6/8/2021 21:00,47,217
6/8/2021 21:05,47,217
6/8/2021 21:10,47,218
6/8/2021 21:15,47,217
6/8/2021 21:20,47,217
6/8/2021 21:25,47,217
6/8/2021 21:30,47,218
6/8/2021 21:35,47,217
6/8/2021 21:40,47,217
6/8/2021 21:45,47,217
6/8/2021 21:50,47,217
6/8/2021 21:55,47,217
6/8/2021 22:00,47,217
6/8/2021 22:05,47,217
6/8/2021 22:10,47,217
6/8/2021 22:15,47,217
6/8/2021 22:20,47,218
6/8/2021 22:25,47,218
6/8/2021 22:30,47,218
6/8/2021 22:35,47,217
6/8/2021 22:40,47,218
6/8/2021 22:45,47,218
6/8/2021 22:50,47,218
6/8/2021 22:55,47,218
6/8/2021 23:00,47,218
6/8/2021 23:05,47,218
6/8/2021 23:10,47,218
6/8/2021 23:15,47,218
6/8/2021 23:20,47,218
6/8/2021 23:25,47,218
6/8/2021 23:30,47,218
6/8/2021 23:35,47,218
6/8/2021 23:40,47,218
6/8/2021 23:45,47,218
6/8/2021 23:50,47,218
6/8/2021 23:55,47,219
6/9/2021 0:00,47,218
6/9/2021 0:05,47,219
6/9/2021 0:10,47,219
6/9/2021 0:15,47,219
6/9/2021 0:20,47,219
6/9/2021 0:25,47,219
6/9/2021 0:30,47,219
6/9/2021 0:35,47,219
6/9/2021 0:40,47,219
6/9/2021 0:45,47,219
6/9/2021 0:50,47,219
6/9/2021 0:55,47,220
6/9/2021 1:00,47,220
6/9/2021 1:05,47,220
6/9/2021 1:10,47,220
6/9/2021 1:15,47,220
6/9/2021 1:20,47,220
6/9/2021 1:25,47,220
6/9/2021 1:30,47,220
6/9/2021 1:35,47,220
6/9/2021 1:40,47,220
6/9/2021 1:45,47,221
6/9/2021 1:50,47,221
6/9/2021 1:55,47,221
6/9/2021 2:00,47,221
6/9/2021 2:05,47,221
6/9/2021 2:10,47,221
6/9/2021 2:15,47,221
6/9/2021 2:20,47,222
6/9/2021 2:25,47,222
6/9/2021 2:30,47,222
6/9/2021 2:35,47,223
6/9/2021 2:40,47,222
6/9/2021 2:45,47,223
6/9/2021 2:50,47,223
6/9/2021 2:55,47,223
6/9/2021 3:00,47,223
6/9/2021 3:05,47,224
6/9/2021 3:10,47,224
6/9/2021 3:15,47,224
6/9/2021 3:20,47,224
6/9/2021 3:25,47,225
6/9/2021 3:30,47,224
6/9/2021 3:35,47,225
6/9/2021 3:40,47,225
6/9/2021 3:45,47,225
6/9/2021 3:50,47,225
6/9/2021 3:55,47,226
6/9/2021 4:00,47,226
6/9/2021 4:05,47,227
6/9/2021 4:10,47,227
6/9/2021 4:15,47,227
6/9/2021 4:20,47,227
6/9/2021 4:25,47,227
6/9/2021 4:30,47,227
6/9/2021 4:35,47,228
6/9/2021 4:40,47,228
6/9/2021 4:45,47,229
6/9/2021 4:50,47,229
6/9/2021 4:55,47,230
6/9/2021 5:00,47,229
6/9/2021 5:05,47,229
6/9/2021 5:10,47,230
6/9/2021 5:15,47,230
6/9/2021 5:20,47,230
6/9/2021 5:25,47,230
6/9/2021 5:30,47,231
6/9/2021 5:35,47,231
6/9/2021 5:40,47,231
6/9/2021 5:45,47,231
6/9/2021 5:50,47,232
6/9/2021 5:55,47,231
6/9/2021 6:00,47,233
6/9/2021 6:05,47,232
6/9/2021 6:10,47,233
6/9/2021 6:15,47,233
6/9/2021 6:20,47,233
6/9/2021 6:25,47,233
6/9/2021 6:30,47,233
6/9/2021 6:35,47,234
6/9/2021 6:40,47,234
6/9/2021 6:45,47,235
6/9/2021 6:50,47,235
6/9/2021 6:55,47,235
6/9/2021 7:00,47,235
6/9/2021 7:05,47,235
6/9/2021 7:10,47,236
6/9/2021 7:15,47,236
6/9/2021 7:20,47,236
6/9/2021 7:25,47,236
6/9/2021 7:30,47,237
6/9/2021 7:35,47,236
6/9/2021 7:40,47,237
6/9/2021 7:45,47,237
6/9/2021 7:50,47,237
6/9/2021 7:55,47,237
6/9/2021 8:00,47,238
6/9/2021 8:05,47,238
6/9/2021 8:10,47,238
6/9/2021 8:15,47,238
6/9/2021 8:20,47,238
6/9/2021 8:25,47,239
6/9/2021 8:30,47,239
6/9/2021 8:35,47,239
6/9/2021 8:40,47,239
6/9/2021 8:45,47,239
6/9/2021 8:50,47,239
6/9/2021 8:55,47,239
6/9/2021 9:00,47,239
6/9/2021 9:05,47,239
6/9/2021 9:10,47,239
6/9/2021 9:15,47,239
6/9/2021 9:20,47,240
6/9/2021 9:25,47,240
6/9/2021 9:30,47,239
6/9/2021 9:35,47,239
6/9/2021 9:40,47,240
6/9/2021 9:45,47,240
6/9/2021 9:50,47,239
6/9/2021 9:55,47,240
6/9/2021 10:00,47,240
6/9/2021 10:05,47,240
6/9/2021 10:10,47,240
6/9/2021 10:15,47,241
6/9/2021 10:20,47,240
6/9/2021 10:25,47,240
6/9/2021 10:30,47,241
6/9/2021 10:35,47,240
6/9/2021 10:40,47,240
6/9/2021 10:45,47,240
6/9/2021 10:50,47,240
6/9/2021 10:55,47,240
6/9/2021 11:00,47,240
6/9/2021 11:05,47,240
6/9/2021 11:10,47,240
6/9/2021 11:15,47,240
6/9/2021 11:20,47,240
6/9/2021 11:25,47,239
6/9/2021 11:30,47,239
6/9/2021 11:35,47,239
6/9/2021 11:40,47,239
6/9/2021 11:45,47,239
6/9/2021 11:50,47,239
6/9/2021 11:55,47,239
6/9/2021 12:00,47,239
6/9/2021 12:05,47,238
6/9/2021 12:10,47,238
6/9/2021 12:15,47,239
6/9/2021 12:20,47,239
6/9/2021 12:25,47,238
6/9/2021 12:30,47,239
6/9/2021 12:35,47,239
6/9/2021 12:40,47,238
6/9/2021 12:45,47,238
6/9/2021 12:50,47,237
6/9/2021 12:55,47,238
6/9/2021 13:00,47,238
6/9/2021 13:05,47,238
6/9/2021 13:10,47,237
6/9/2021 13:15,47,238
6/9/2021 13:20,47,238
6/9/2021 13:25,47,237
6/9/2021 13:30,47,237
6/9/2021 13:35,47,237
6/9/2021 13:40,47,237
6/9/2021 13:45,47,237
6/9/2021 13:50,47,237
6/9/2021 13:55,47,237
6/9/2021 14:00,47,237
6/9/2021 14:05,47,236
6/9/2021 14:10,47,236
6/9/2021 14:15,47,235
6/9/2021 14:20,47,235
6/9/2021 14:25,47,235
6/9/2021 14:30,47,235
6/9/2021 14:35,47,235
6/9/2021 14:40,47,235
6/9/2021 14:45,47,234
6/9/2021 14:50,47,234
6/9/2021 14:55,47,235
6/9/2021 15:00,47,234
6/9/2021 15:05,47,234
6/9/2021 15:10,47,233
6/9/2021 15:15,47,234
6/9/2021 15:20,47,233
6/9/2021 15:25,47,233
6/9/2021 15:30,47,232
6/9/2021 15:35,47,232
6/9/2021 15:40,47,232
6/9/2021 15:45,47,232
6/9/2021 15:50,47,232
6/9/2021 15:55,47,232
6/9/2021 16:00,47,232
6/9/2021 16:05,47,231
6/9/2021 16:10,47,232
6/9/2021 16:15,47,231
6/9/2021 16:20,47,231
6/9/2021 16:25,47,230
6/9/2021 16:30,47,231
6/9/2021 16:35,47,231
6/9/2021 16:40,47,230
6/9/2021 16:45,47,230
6/9/2021 16:50,47,230
6/9/2021 16:55,47,230
6/9/2021 17:00,47,230
6/9/2021 17:05,47,229
6/9/2021 17:10,47,230
6/9/2021 17:15,47,229
6/9/2021 17:20,47,229
6/9/2021 17:25,47,229
6/9/2021 17:30,47,229
6/9/2021 17:35,47,228
6/9/2021 17:40,47,228
6/9/2021 17:45,47,228
6/9/2021 17:50,47,227
6/9/2021 17:55,47,228
6/9/2021 18:00,47,228
6/9/2021 18:05,47,228
6/9/2021 18:10,47,228
6/9/2021 18:15,47,228
6/9/2021 18:20,47,228
6/9/2021 18:25,47,228
6/9/2021 18:30,47,227
6/9/2021 18:35,47,227
6/9/2021 18:40,47,227
6/9/2021 18:45,47,227
6/9/2021 18:50,47,227
6/9/2021 18:55,47,227
6/9/2021 19:00,47,227
6/9/2021 19:05,47,227
6/9/2021 19:10,47,226
6/9/2021 19:15,47,227
6/9/2021 19:20,47,226
6/9/2021 19:25,47,227
6/9/2021 19:30,47,226
6/9/2021 19:35,47,226
6/9/2021 19:40,47,227
6/9/2021 19:45,47,226
6/9/2021 19:50,47,226
6/9/2021 19:55,47,226
6/9/2021 20:00,47,226
6/9/2021 20:05,47,226
6/9/2021 20:10,47,226
6/9/2021 20:15,47,226
6/9/2021 20:20,47,226
6/9/2021 20:25,47,226
6/9/2021 20:30,47,226
6/9/2021 20:35,47,226
6/9/2021 20:40,47,226
6/9/2021 20:45,47,225
6/9/2021 20:50,47,225
6/9/2021 20:55,47,226
6/9/2021 21:00,47,226
6/9/2021 21:05,47,225
6/9/2021 21:10,47,226
6/9/2021 21:15,47,226
6/9/2021 21:20,47,225
6/9/2021 21:25,47,226
6/9/2021 21:30,47,226
6/9/2021 21:35,47,226
6/9/2021 21:40,47,225
6/9/2021 21:45,47,226
6/9/2021 21:50,47,225
6/9/2021 21:55,47,225
6/9/2021 22:00,47,225
6/9/2021 22:05,47,225
6/9/2021 22:10,47,225
6/9/2021 22:15,47,226
6/9/2021 22:20,47,225
6/9/2021 22:25,47,225
6/9/2021 22:30,47,226
6/9/2021 22:35,47,226
6/9/2021 22:40,47,226
6/9/2021 22:45,47,226
6/9/2021 22:50,47,226
6/9/2021 22:55,47,226
6/9/2021 23:00,47,226
6/9/2021 23:05,47,226
6/9/2021 23:10,47,226
6/9/2021 23:15,47,226
6/9/2021 23:20,47,226
6/9/2021 23:25,47,226
6/9/2021 23:30,47,226
6/9/2021 23:35,47,226
6/9/2021 23:40,47,226
6/9/2021 23:45,47,226
6/9/2021 23:50,47,226
6/9/2021 23:55,47,226
6/10/2021 0:00,47,227
6/10/2021 0:05,47,227
6/10/2021 0:10,47,227
6/10/2021 0:15,47,226
6/10/2021 0:20,47,227
6/10/2021 0:25,47,227
6/10/2021 0:30,47,227
6/10/2021 0:35,47,227
6/10/2021 0:40,47,227
6/10/2021 0:45,47,227
6/10/2021 0:50,47,227
6/10/2021 0:55,47,227
6/10/2021 1:00,47,227
6/10/2021 1:05,47,227
6/10/2021 1:10,47,227
6/10/2021 1:15,47,227
6/10/2021 1:20,47,228
6/10/2021 1:25,47,228
6/10/2021 1:30,47,228
6/10/2021 1:35,47,228
6/10/2021 1:40,47,228
6/10/2021 1:45,47,228
6/10/2021 1:50,47,228
6/10/2021 1:55,47,228
6/10/2021 2:00,47,229
6/10/2021 2:05,47,229
6/10/2021 2:10,47,229
6/10/2021 2:15,47,229
6/10/2021 2:20,47,229
6/10/2021 2:25,47,229
6/10/2021 2:30,47,229
6/10/2021 2:35,47,230
6/10/2021 2:40,47,230
6/10/2021 2:45,47,229
6/10/2021 2:50,47,230
6/10/2021 2:55,47,230
6/10/2021 3:00,47,230
6/10/2021 3:05,47,230
6/10/2021 3:10,47,230
6/10/2021 3:15,47,230
6/10/2021 3:20,47,230
6/10/2021 3:25,47,230
6/10/2021 3:30,47,230
6/10/2021 3:35,47,230
6/10/2021 3:40,47,230
6/10/2021 3:45,47,231
6/10/2021 3:50,47,230
6/10/2021 3:55,47,230
6/10/2021 4:00,47,230
6/10/2021 4:05,47,231
6/10/2021 4:10,47,230
6/10/2021 4:15,47,231
6/10/2021 4:20,47,231
6/10/2021 4:25,47,231
6/10/2021 4:30,47,231
6/10/2021 4:35,47,231
6/10/2021 4:40,47,231
6/10/2021 4:45,47,231
6/10/2021 4:50,47,231
6/10/2021 4:55,47,231
6/10/2021 5:00,47,231
6/10/2021 5:05,47,231
6/10/2021 5:10,47,231
6/10/2021 5:15,47,232
6/10/2021 5:20,47,231
6/10/2021 5:25,47,231
6/10/2021 5:30,47,231
6/10/2021 5:35,47,232
6/10/2021 5:40,47,231
6/10/2021 5:45,47,231
6/10/2021 5:50,47,231
6/10/2021 5:55,47,231
6/10/2021 6:00,47,232
6/10/2021 6:05,47,231
6/10/2021 6:10,47,231
6/10/2021 6:15,47,232
6/10/2021 6:20,47,232
6/10/2021 6:25,47,232
6/10/2021 6:30,47,231
6/10/2021 6:35,47,231
6/10/2021 6:40,47,231
6/10/2021 6:45,47,232
6/10/2021 6:50,47,231
6/10/2021 6:55,47,231
6/10/2021 7:00,47,232
6/10/2021 7:05,47,231
6/10/2021 7:10,47,231
6/10/2021 7:15,47,232
6/10/2021 7:20,47,232
6/10/2021 7:25,47,231
6/10/2021 7:30,47,231
6/10/2021 7:35,47,232
6/10/2021 7:40,47,231
6/10/2021 7:45,47,231
6/10/2021 7:50,47,231
6/10/2021 7:55,47,232
6/10/2021 8:00,47,231
6/10/2021 8:05,47,231
6/10/2021 8:10,47,231
6/10/2021 8:15,47,231
6/10/2021 8:20,47,231
6/10/2021 8:25,47,231
6/10/2021 8:30,47,231
6/10/2021 8:35,47,231
6/10/2021 8:40,47,231
6/10/2021 8:45,47,230
6/10/2021 8:50,47,231
6/10/2021 8:55,47,230
6/10/2021 9:00,47,231
6/10/2021 9:05,47,230
6/10/2021 9:10,47,230
6/10/2021 9:15,47,230
6/10/2021 9:20,47,230
6/10/2021 9:25,47,230
6/10/2021 9:30,47,230
6/10/2021 9:35,47,230
6/10/2021 9:40,47,230
6/10/2021 9:45,47,230
6/10/2021 9:50,47,229
6/10/2021 9:55,47,230
6/10/2021 10:00,47,229
6/10/2021 10:05,47,229
6/10/2021 10:10,47,228
6/10/2021 10:15,47,229
6/10/2021 10:20,47,228
6/10/2021 10:25,47,228
6/10/2021 10:30,47,229
6/10/2021 10:35,47,228
6/10/2021 10:40,47,228
6/10/2021 10:45,47,228
6/10/2021 10:50,47,228
6/10/2021 10:55,47,228
6/10/2021 11:00,47,228
6/10/2021 11:05,47,228
6/10/2021 11:10,47,227
6/10/2021 11:15,47,227
6/10/2021 11:20,47,226
6/10/2021 11:25,47,227
6/10/2021 11:30,47,226
6/10/2021 11:35,47,226
6/10/2021 11:40,47,226
6/10/2021 11:45,47,225
6/10/2021 11:50,47,226
6/10/2021 11:55,47,225
6/10/2021 12:00,47,225
6/10/2021 12:05,47,225
6/10/2021 12:10,47,224
6/10/2021 12:15,47,224
6/10/2021 12:20,47,224
6/10/2021 12:25,47,224
6/10/2021 12:30,47,224
6/10/2021 12:35,47,223
6/10/2021 12:40,47,223
6/10/2021 12:45,47,223
6/10/2021 12:50,47,223
6/10/2021 12:55,47,222
6/10/2021 13:00,47,222
6/10/2021 13:05,47,222
6/10/2021 13:10,47,222
6/10/2021 13:15,47,222
6/10/2021 13:20,47,221
6/10/2021 13:25,47,221
6/10/2021 13:30,47,221
6/10/2021 13:35,47,221
6/10/2021 13:40,47,220
6/10/2021 13:45,47,220
6/10/2021 13:50,47,220
6/10/2021 13:55,47,220
6/10/2021 14:00,47,219
6/10/2021 14:05,47,219
6/10/2021 14:10,47,219
6/10/2021 14:15,47,219
6/10/2021 14:20,47,218
6/10/2021 14:25,47,218
6/10/2021 14:30,47,219
6/10/2021 14:35,47,218
6/10/2021 14:40,47,218
6/10/2021 14:45,47,218
6/10/2021 14:50,47,218
6/10/2021 14:55,47,218
6/10/2021 15:00,47,217
6/10/2021 15:05,47,217
6/10/2021 15:10,47,217
6/10/2021 15:15,47,217
6/10/2021 15:20,47,217
6/10/2021 15:25,47,217
6/10/2021 15:30,47,216
6/10/2021 15:35,47,216
6/10/2021 15:40,47,216
6/10/2021 15:45,47,215
6/10/2021 15:50,47,215
6/10/2021 15:55,47,215
6/10/2021 16:00,47,215
6/10/2021 16:05,47,215
6/10/2021 16:10,47,215
6/10/2021 16:15,47,214
6/10/2021 16:20,47,214
6/10/2021 16:25,47,214
6/10/2021 16:30,47,213
6/10/2021 16:35,47,213
6/10/2021 16:40,47,214
6/10/2021 16:45,47,213
6/10/2021 16:50,47,213
6/10/2021 16:55,47,213
6/10/2021 17:00,47,212
6/10/2021 17:05,47,212
6/10/2021 17:10,47,212
6/10/2021 17:15,47,212
6/10/2021 17:20,47,212
6/10/2021 17:25,47,211
6/10/2021 17:30,47,212
6/10/2021 17:35,47,212
6/10/2021 17:40,47,211
6/10/2021 17:45,47,210
6/10/2021 17:50,47,211
6/10/2021 17:55,47,210
6/10/2021 18:00,47,210
6/10/2021 18:05,47,210
6/10/2021 18:10,47,210
6/10/2021 18:15,47,210
6/10/2021 18:20,47,210
6/10/2021 18:25,47,209
6/10/2021 18:30,47,209
6/10/2021 18:35,47,208
6/10/2021 18:40,47,209
6/10/2021 18:45,47,209
6/10/2021 18:50,47,209
6/10/2021 18:55,47,208
6/10/2021 19:00,47,208
6/10/2021 19:05,47,208
6/10/2021 19:10,47,208
6/10/2021 19:15,47,208
6/10/2021 19:20,47,208
6/10/2021 19:25,47,208
6/10/2021 19:30,47,208
6/10/2021 19:35,47,208
6/10/2021 19:40,47,208
6/10/2021 19:45,47,207
6/10/2021 19:50,47,207
6/10/2021 19:55,47,207
6/10/2021 20:00,47,207
6/10/2021 20:05,47,207
6/10/2021 20:10,47,207
6/10/2021 20:15,47,207
6/10/2021 20:20,47,207
6/10/2021 20:25,47,207
6/10/2021 20:30,47,207
6/10/2021 20:35,47,207
6/10/2021 20:40,47,207
6/10/2021 20:45,47,206
6/10/2021 20:50,47,206
6/10/2021 20:55,47,206
6/10/2021 21:00,47,206
6/10/2021 21:05,47,206
6/10/2021 21:10,47,206
6/10/2021 21:15,47,206
6/10/2021 21:20,47,206
6/10/2021 21:25,47,206
6/10/2021 21:30,47,206
6/10/2021 21:35,47,206
6/10/2021 21:40,47,206
6/10/2021 21:45,47,206
6/10/2021 21:50,47,206
6/10/2021 21:55,47,206
6/10/2021 22:00,47,206
6/10/2021 22:05,47,206
6/10/2021 22:10,47,206
6/10/2021 22:15,47,207
6/10/2021 22:20,47,206
6/10/2021 22:25,47,207
6/10/2021 22:30,47,207
6/10/2021 22:35,47,207
6/10/2021 22:40,47,207
6/10/2021 22:45,47,207
6/10/2021 22:50,47,206
6/10/2021 22:55,47,206
6/10/2021 23:00,47,206
6/10/2021 23:05,47,206
6/10/2021 23:10,47,206
6/10/2021 23:15,47,207
6/10/2021 23:20,47,207
6/10/2021 23:25,47,207
6/10/2021 23:30,47,206
6/10/2021 23:35,47,207
6/10/2021 23:40,47,206
6/10/2021 23:45,47,206
6/10/2021 23:50,47,207
6/10/2021 23:55,47,207
6/11/2021 0:00,47,207
6/11/2021 0:05,47,207
6/11/2021 0:10,47,207
6/11/2021 0:15,47,206
6/11/2021 0:20,47,207
6/11/2021 0:25,47,207
6/11/2021 0:30,47,206
6/11/2021 0:35,47,206
6/11/2021 0:40,47,207
6/11/2021 0:45,47,207
6/11/2021 0:50,47,207
6/11/2021 0:55,47,206
6/11/2021 1:00,47,206
6/11/2021 1:05,47,207
6/11/2021 1:10,47,207
6/11/2021 1:15,47,206
6/11/2021 1:20,47,206
6/11/2021 1:25,47,207
6/11/2021 1:30,47,207
6/11/2021 1:35,47,207
6/11/2021 1:40,47,207
6/11/2021 1:45,47,207
6/11/2021 1:50,47,207
6/11/2021 1:55,47,207
6/11/2021 2:00,47,207
6/11/2021 2:05,47,207
6/11/2021 2:10,47,207
6/11/2021 2:15,47,207
6/11/2021 2:20,47,207
6/11/2021 2:25,47,207
6/11/2021 2:30,47,207
6/11/2021 2:35,47,207
6/11/2021 2:40,47,207
6/11/2021 2:45,47,207
6/11/2021 2:50,47,207
6/11/2021 2:55,47,207
6/11/2021 3:00,47,207
6/11/2021 3:05,47,207
6/11/2021 3:10,47,207
6/11/2021 3:15,47,207
6/11/2021 3:20,47,207
6/11/2021 3:25,47,207
6/11/2021 3:30,47,207
6/11/2021 3:35,47,208
6/11/2021 3:40,47,207
6/11/2021 3:45,47,207
6/11/2021 3:50,47,208
6/11/2021 3:55,47,208
6/11/2021 4:00,47,208
6/11/2021 4:05,47,208
6/11/2021 4:10,47,208
6/11/2021 4:15,47,208
6/11/2021 4:20,47,208
6/11/2021 4:25,47,208
6/11/2021 4:30,47,208
6/11/2021 4:35,47,208
6/11/2021 4:40,47,208
6/11/2021 4:45,47,208
6/11/2021 4:50,47,208
6/11/2021 4:55,47,208
6/11/2021 5:00,47,208
6/11/2021 5:05,47,209
6/11/2021 5:10,47,208
6/11/2021 5:15,47,208
6/11/2021 5:20,47,209
6/11/2021 5:25,47,208
6/11/2021 5:30,47,208
6/11/2021 5:35,47,209
6/11/2021 5:40,47,209
6/11/2021 5:45,47,209
6/11/2021 5:50,47,209
6/11/2021 5:55,47,209
6/11/2021 6:00,47,209
6/11/2021 6:05,47,209
6/11/2021 6:10,47,209
6/11/2021 6:15,47,209
6/11/2021 6:20,47,209
6/11/2021 6:25,47,209
6/11/2021 6:30,47,209
6/11/2021 6:35,47,209
6/11/2021 6:40,47,209
6/11/2021 6:45,47,210
6/11/2021 6:50,47,210
6/11/2021 6:55,47,210
6/11/2021 7:00,47,210
6/11/2021 7:05,47,210
6/11/2021 7:10,47,210
6/11/2021 7:15,47,210
6/11/2021 7:20,47,210
6/11/2021 7:25,47,210
6/11/2021 7:30,47,209
6/11/2021 7:35,47,210
6/11/2021 7:40,47,210
6/11/2021 7:45,47,210
6/11/2021 7:50,47,210
6/11/2021 7:55,47,210
6/11/2021 8:00,47,210
6/11/2021 8:05,47,210
6/11/2021 8:10,47,209
6/11/2021 8:15,47,210
6/11/2021 8:20,47,210
6/11/2021 8:25,47,209
6/11/2021 8:30,47,210
6/11/2021 8:35,47,210
6/11/2021 8:40,47,209
6/11/2021 8:45,47,209
6/11/2021 8:50,47,210
6/11/2021 8:55,47,209
6/11/2021 9:00,47,209
6/11/2021 9:05,47,209
6/11/2021 9:10,47,209
6/11/2021 9:15,47,209
6/11/2021 9:20,47,209
6/11/2021 9:25,47,209
6/11/2021 9:30,47,209
6/11/2021 9:35,47,208
6/11/2021 9:40,47,209
6/11/2021 9:45,47,208
6/11/2021 9:50,47,208
6/11/2021 9:55,47,208
6/11/2021 10:00,47,208
6/11/2021 10:05,47,208
6/11/2021 10:10,47,208
6/11/2021 10:15,47,208
6/11/2021 10:20,47,208
6/11/2021 10:25,47,208
6/11/2021 10:30,47,208
6/11/2021 10:35,47,208
6/11/2021 10:40,47,207
6/11/2021 10:45,47,207
6/11/2021 10:50,47,207
6/11/2021 10:55,47,207
6/11/2021 11:00,47,207
6/11/2021 11:05,47,207
6/11/2021 11:10,47,207
6/11/2021 11:15,47,207
6/11/2021 11:20,47,207
6/11/2021 11:25,47,206
6/11/2021 11:30,47,206
6/11/2021 11:35,47,207
6/11/2021 11:40,47,206
6/11/2021 11:45,47,205
6/11/2021 11:50,47,206
6/11/2021 11:55,47,205
6/11/2021 12:00,47,205
6/11/2021 12:05,47,205
6/11/2021 12:10,47,205
6/11/2021 12:15,47,205
6/11/2021 12:20,47,205
6/11/2021 12:25,47,204
6/11/2021 12:30,47,204
6/11/2021 12:35,47,204
6/11/2021 12:40,47,204
6/11/2021 12:45,47,204
6/11/2021 12:50,47,204
6/11/2021 12:55,47,203
6/11/2021 13:00,47,203
6/11/2021 13:05,47,203
6/11/2021 13:10,47,203
6/11/2021 13:15,47,203
6/11/2021 13:20,47,203
6/11/2021 13:25,47,202
6/11/2021 13:30,47,202
6/11/2021 13:35,47,202
6/11/2021 13:40,47,202
6/11/2021 13:45,47,202
6/11/2021 13:50,47,201
6/11/2021 13:55,47,202
6/11/2021 14:00,47,201
6/11/2021 14:05,47,201
6/11/2021 14:10,47,201
6/11/2021 14:15,47,201
6/11/2021 14:20,47,201
6/11/2021 14:25,47,200
6/11/2021 14:30,47,200
6/11/2021 14:35,47,199
6/11/2021 14:40,47,199
6/11/2021 14:45,47,199
6/11/2021 14:50,47,199
6/11/2021 14:55,47,199
6/11/2021 15:00,47,199
6/11/2021 15:05,47,199
6/11/2021 15:10,47,199
6/11/2021 15:15,47,198
6/11/2021 15:20,47,198
6/11/2021 15:25,47,197
6/11/2021 15:30,47,198
6/11/2021 15:35,47,197
6/11/2021 15:40,47,197
6/11/2021 15:45,47,197
6/11/2021 15:50,47,197
6/11/2021 15:55,47,197
6/11/2021 16:00,47,196
6/11/2021 16:05,47,197
6/11/2021 16:10,47,196
6/11/2021 16:15,47,196
6/11/2021 16:20,47,196
6/11/2021 16:25,47,196
6/11/2021 16:30,47,195
6/11/2021 16:35,47,195
6/11/2021 16:40,47,195
6/11/2021 16:45,47,195
6/11/2021 16:50,47,195
6/11/2021 16:55,47,195
6/11/2021 17:00,47,195
6/11/2021 17:05,47,194
6/11/2021 17:10,47,194
6/11/2021 17:15,47,194
6/11/2021 17:20,47,194
6/11/2021 17:25,47,194
6/11/2021 17:30,47,194
6/11/2021 17:35,47,194
6/11/2021 17:40,47,194
6/11/2021 17:45,47,194
6/11/2021 17:50,47,193
6/11/2021 17:55,47,193
6/11/2021 18:00,47,194
6/11/2021 18:05,47,193
6/11/2021 18:10,47,193
6/11/2021 18:15,47,193
6/11/2021 18:20,47,193
6/11/2021 18:25,47,193
6/11/2021 18:30,47,192
6/11/2021 18:35,47,192
6/11/2021 18:40,47,192
6/11/2021 18:45,47,192
6/11/2021 18:50,47,191
6/11/2021 18:55,47,192
6/11/2021 19:00,47,192
6/11/2021 19:05,47,191
6/11/2021 19:10,47,191
6/11/2021 19:15,47,191
6/11/2021 19:20,47,190
6/11/2021 19:25,47,190
6/11/2021 19:30,47,191
6/11/2021 19:35,47,190
6/11/2021 19:40,47,190
6/11/2021 19:45,47,190
6/11/2021 19:50,47,190
6/11/2021 19:55,47,190
6/11/2021 20:00,47,189
6/11/2021 20:05,47,190
6/11/2021 20:10,47,190
6/11/2021 20:15,47,189
6/11/2021 20:20,47,189
6/11/2021 20:25,47,189
6/11/2021 20:30,47,189
6/11/2021 20:35,47,189
6/11/2021 20:40,47,189
6/11/2021 20:45,47,189
6/11/2021 20:50,47,189
